timestamp,power_output,wind_speed,wind_direction,temperature,humidity,air_pressure
1/1/2017 0:15,49.83733368,6.832666874,100.45,-6.64,44.86,845.1695
1/1/2017 0:30,34.36999893,6,100.94,-6.73,44.51,845.1006
1/1/2017 0:45,25.38333321,5.452000141,100.25,-6.55,43.3,844.9671
1/1/2017 1:00,17.09566689,4.81400013,97.77,-6.22,41.48,844.7614
1/1/2017 1:15,15.4989996,4.701666832,97.15,-5.96,39.77,844.5364
1/1/2017 1:30,15.77133369,4.781333447,96.32,-5.79,38.39,844.3762
1/1/2017 1:45,12.4989996,4.502666473,94.79,-5.85,37.91,844.2295
1/1/2017 2:00,10.63366699,4.298333168,94.77,-6.26,38.72,844.1184
1/1/2017 2:15,9.368000031,4.122333527,95.74,-6.72,39.82,844.0204
1/1/2017 2:30,7.928666592,3.930333376,94.79,-6.93,40.27,843.8472
1/1/2017 2:45,3.619999886,3.334666729,95.04,-8.26,44.35,843.797
1/1/2017 3:00,2.326333284,2.88499999,92.43,-9.3,47.83,843.6566
1/1/2017 3:15,0.755999982,2.325000048,86.9,-9.52,48.49,843.5409
1/1/2017 3:30,0.005,2.128000021,85.76,-9.59,48.6,843.4122
1/1/2017 3:45,0.024,1.816666722,80.08,-9.59,48.57,843.3556
1/1/2017 4:00,0,2.150333405,71.63,-9.73,49.01,843.2989
1/1/2017 4:15,0.089000002,2.370333433,59.8,-9.89,49.26,843.3034
1/1/2017 4:30,0.000333333,2.207000017,53.86,-9.84,48.37,843.1142
1/1/2017 4:45,0,1.986999989,49.53,-9.71,47.06,842.9693
1/1/2017 5:00,0,2.193666697,47.52,-9.67,46.2,842.7863
1/1/2017 5:15,0.092333332,2.826333284,48.93,-9.7,46.22,842.6432
1/1/2017 5:30,0.064666666,2.423000097,48.96,-9.85,47.01,842.5654
1/1/2017 5:45,0.113333337,2.342333317,53.24,-10.04,48.53,842.5432
1/1/2017 6:00,0.000333333,2.049999952,57.28,-10.18,49.5,842.4462
1/1/2017 6:15,0,2.033333302,59.37,-10.2,49.46,842.3466
1/1/2017 6:30,0.001333333,1.61133337,64.32,-10.16,49.23,842.2188
1/1/2017 6:45,0,1.716333389,69.73,-10.06,48.7,842.1281
1/1/2017 7:00,0,1.650333285,76.54,-9.86,47.53,842.041
1/1/2017 7:15,0,1.761999965,86.42,-9.54,45.79,841.9398
1/1/2017 7:30,0,1.570666671,91.81,-9.24,44.27,841.8793
1/1/2017 7:45,0,1.858666658,96.62,-9.08,43.39,841.8338
1/1/2017 8:00,0,1.894333363,98.94,-9.08,43.17,841.7518
1/1/2017 8:15,0,1.792666674,98.87,-9.14,43.21,841.6086
1/1/2017 8:30,0,1.363333344,89.89,-9.26,43.49,841.554
1/1/2017 8:45,0,0.911333323,76.42,-9.37,43.72,841.6484
1/1/2017 9:00,0,1.303666711,65.76,-9.46,43.89,841.708
1/1/2017 9:15,0,1.884333372,51.33,-9.56,44.07,841.7361
1/1/2017 9:30,0.000666667,2.514333248,44.84,-9.55,43.91,841.7273
1/1/2017 9:45,0.138999999,3.130000114,47.92,-9.4,43.29,841.7218
1/1/2017 10:00,3.423000097,3.711333275,54.03,-9.1,42.22,841.7541
1/1/2017 10:15,8.933666229,4.293000221,48.98,-8.45,40.07,841.7606
1/1/2017 10:30,11.32699966,4.477333546,45.01,-7.9,38.36,841.8366
1/1/2017 10:45,10.49066639,4.381000042,58.67,-7.14,36.41,841.9215
1/1/2017 11:00,13.40600014,4.678999901,72.36,-6.58,35.22,842.0029
1/1/2017 11:15,8.835666656,4.17266655,91.26,-5.9,33.9,842.0304
1/1/2017 11:30,9.072667122,4.164000034,105.11,-5.14,32.45,841.8777
1/1/2017 11:45,7.250666618,3.999333382,95.41,-4.35,31.09,841.7525
1/1/2017 12:00,3.692333221,3.489000082,98.71,-3.46,29.52,841.6243
1/1/2017 12:15,4.041666508,3.562999964,97.02,-2.35,27.81,841.5199
1/1/2017 12:30,5.818333149,3.843666553,101.51,-0.48,26.32,841.5056
1/1/2017 12:45,7.976333141,4.136333466,100.6,0.44,24.92,841.5085
1/1/2017 13:00,12.30133343,4.598666668,94.44,0.68,25.71,841.6024
1/1/2017 13:15,13.82866669,4.745999813,88.75,0.86,27.4,841.5857
1/1/2017 13:30,22.88633347,5.516666889,86.08,1.13,28.1,841.4689
1/1/2017 13:45,37.47733307,6.467666626,83.56,1.35,28.14,841.367
1/1/2017 14:00,46.25266647,6.890333176,80.24,1.36,29.53,841.3612
1/1/2017 14:15,44.45199966,6.775666714,74.53,1.28,30.65,841.4164
1/1/2017 14:30,38.88766479,6.531000137,69.49,1.53,30.6,841.4918
1/1/2017 14:45,36.86333466,6.370666504,66.64,1.45,31.68,841.4802
1/1/2017 15:00,39.72999954,6.512000084,65.21,1.58,33.03,841.4501
1/1/2017 15:15,37.11199951,6.494999886,65.64,1.56,34.31,841.407
1/1/2017 15:30,58.47133255,7.395999908,65.8,1.32,38.04,841.4235
1/1/2017 15:45,61.50833511,7.551666737,63.1,1.06,42.43,841.524
1/1/2017 16:00,68.78900146,7.815000057,61.72,0.68,44.27,841.6194
1/1/2017 16:15,79.88766479,8.185667038,59.28,0.17,44.63,841.7147
1/1/2017 16:30,80.24099731,8.227333069,57.01,-0.49,45.69,841.7794
1/1/2017 16:45,83.4553299,8.340332985,57.82,-1.23,47.36,841.8397
1/1/2017 17:00,65.50566864,8.277000427,59.61,-2.58,51.06,841.8141
1/1/2017 17:15,70.96533203,7.8246665,60.37,-2.87,50.75,841.9288
1/1/2017 17:30,55.54433441,7.503666878,61.1,-3.81,53.06,841.983
1/1/2017 17:45,70.47033691,7.849666595,58.42,-4.75,56.07,842.1234
1/1/2017 18:00,89.22299957,8.504333496,55.53,-5.65,56.78,842.2616
1/1/2017 18:15,85.58567047,8.772666931,55.1,-5.5,52.85,842.2864
1/1/2017 18:30,113.7356644,9.25399971,62.37,-5.12,44.97,842.2786
1/1/2017 18:45,117.8980026,9.436666489,66.32,-4.47,38.15,842.2478
1/1/2017 19:00,107.921669,9.763999939,66.27,-3.75,35.1,842.2756
1/1/2017 19:15,131.4483337,9.839666367,66.87,-3.2,34.06,842.3594
1/1/2017 19:30,117.6750031,9.479332924,68.38,-2.66,32.96,842.4434
1/1/2017 19:45,117.223999,9.444333076,70.89,-2.32,31.96,842.5716
1/1/2017 20:00,114.8676682,10.29500008,73.35,-2.8,33.39,842.6916
1/1/2017 20:15,150.1093292,10.39799976,75.32,-2.53,33.11,842.7616
1/1/2017 20:30,172.668335,11.25699997,78.72,-2.7,32.99,842.8043
1/1/2017 20:45,184.7460022,11.5826664,79.54,-2.9,33.46,842.8803
1/1/2017 21:00,184.798996,11.54366684,82.65,-3.02,33.68,843.0091
1/1/2017 21:15,181.5923309,11.43099976,84.23,-3.37,34.67,843.0891
1/1/2017 21:30,188.326004,11.73999977,86.78,-3.61,35.22,843.1728
1/1/2017 21:45,162.9703369,12.03533363,85.57,-3.87,36.33,843.286
1/1/2017 22:00,196.2803345,13.11933327,87.29,-3.87,36.43,843.3056
1/1/2017 22:15,196.8743286,13.38833332,88.16,-3.94,36.6,843.2981
1/1/2017 22:30,196.7640076,12.96433353,87.47,-4.11,37.11,843.3525
1/1/2017 22:45,195.8636627,12.51666641,87.98,-4.25,37.43,843.4376
1/1/2017 23:00,196.4100037,12.29833317,88.65,-4.4,37.66,843.5091
1/1/2017 23:15,189.5103302,11.71933365,88.6,-4.55,37.73,843.598
1/1/2017 23:30,167.4689941,10.84066677,88.85,-4.66,37.77,843.6229
1/1/2017 23:45,166.0503387,10.82900047,90.02,-4.71,38.01,843.5512
1/2/2017 0:00,173.4473267,11.10233307,90.91,-4.84,39.04,843.4588
1/2/2017 0:15,170.5249939,10.97700024,83.41,-4.53,35.92,843.0598
1/2/2017 0:30,155.4733276,10.50366688,83.37,-4.93,36.95,843.1669
1/2/2017 0:45,111.8806686,10.03033352,83.58,-5.38,38.08,843.3397
1/2/2017 1:00,115.0236664,9.284999847,82.88,-5.85,39.17,843.4747
1/2/2017 1:15,90.11833191,8.340000153,81.45,-6.29,40.15,843.5657
1/2/2017 1:30,55.2246666,8.054666519,79.57,-6.59,40.55,843.5907
1/2/2017 1:45,75.07833099,7.874666691,77.71,-6.68,40.23,843.6105
1/2/2017 2:00,65.22833252,7.551333427,76.92,-6.55,39.47,843.611
1/2/2017 2:15,69.87799835,7.849666595,77.06,-6.3,38.46,843.6231
1/2/2017 2:30,76.27400208,7.928666592,77.66,-6.01,37.47,843.6145
1/2/2017 2:45,78.85800171,7.986666679,78.45,-5.75,36.83,843.5358
1/2/2017 3:00,67.30833435,7.542333126,78.73,-5.54,36.53,843.3638
1/2/2017 3:15,61.56666565,7.293000221,78.92,-5.35,36.33,843.2502
1/2/2017 3:30,56.82133484,7.209666729,79.63,-5.18,36.09,843.1427
1/2/2017 3:45,60.64400101,7.431000233,80.88,-5.05,35.83,843.0655
1/2/2017 4:00,70.64600372,7.777999878,82.2,-4.91,35.57,843.0431
1/2/2017 4:15,69.66933441,7.679999828,83.25,-4.8,35.37,843.0046
1/2/2017 4:30,78.1353302,7.937666893,83.89,-4.72,35.21,842.9164
1/2/2017 4:45,94.0533371,8.510666847,84.32,-4.68,35.09,842.8695
1/2/2017 5:00,97.78466797,8.631333351,84.74,-4.65,35.01,842.7949
1/2/2017 5:15,134.9920044,9.819000244,84.84,-4.67,34.99,842.7701
1/2/2017 5:30,158.5036621,10.53933334,84.71,-4.7,35.01,842.7973
1/2/2017 5:45,172.8643341,11.01533318,84.79,-4.71,34.97,842.8695
1/2/2017 6:00,177.3573303,11.26299953,84.99,-4.84,35.18,842.9091
1/2/2017 6:15,174.2610016,11.25466633,84.89,-5.04,35.64,842.9538
1/2/2017 6:30,137.6086731,9.930999756,84.22,-5.22,36.04,842.982
1/2/2017 6:45,135.084671,9.906999588,83.2,-5.36,36.29,843.0165
1/2/2017 7:00,130.5803375,9.744333267,82.17,-5.43,36.37,843.0439
1/2/2017 7:15,123.5690002,9.517333031,81.32,-5.38,36.12,843.0816
1/2/2017 7:30,120.8193359,9.461333275,80.91,-5.39,35.86,843.1151
1/2/2017 7:45,142.3119965,10.05099964,80.94,-5.38,35.48,843.1317
1/2/2017 8:00,135.9450073,9.839333534,80.63,-5.33,35.05,843.1302
1/2/2017 8:15,143.3280029,10.08433342,79.61,-5.26,34.71,843.11
1/2/2017 8:30,117.1080017,9.228333473,78.08,-5.2,34.37,843.1467
1/2/2017 8:45,120.1880035,9.305333138,76.58,-5.14,33.99,843.2688
1/2/2017 9:00,123.8093338,9.428667068,75.62,-5.09,33.71,843.4691
1/2/2017 9:15,91.77033234,8.473999977,75.36,-5.07,33.62,843.5838
1/2/2017 9:30,113.0289993,9.095000267,75.87,-5.06,33.66,843.6409
1/2/2017 9:45,110.746666,9.04466629,77.1,-5.05,33.86,843.609
1/2/2017 10:00,111.4150009,9.060333252,78.77,-5.09,34.33,843.6609
1/2/2017 10:15,119.8683319,9.295999527,81.16,-5.12,34.93,843.7634
1/2/2017 10:30,110.7803345,9.072333336,84.09,-5.15,35.59,843.9294
1/2/2017 10:45,86.6210022,8.282999992,86.8,-5.17,36.33,844.0835
1/2/2017 11:00,52.50500107,6.971000195,88.85,-5.18,37.05,844.2191
1/2/2017 11:15,51.39966583,6.954666615,90.44,-5.13,37.67,844.3105
1/2/2017 11:30,51.46233368,6.986999989,91.37,-5.04,38.13,844.2766
1/2/2017 11:45,56.65800095,7.200666904,91.21,-4.76,38.32,844.1134
1/2/2017 12:00,58.65633392,7.249333382,89.82,-4.46,38.34,844.0216
1/2/2017 12:15,52.41400146,7.026333332,87.96,-4.16,38.11,843.9883
1/2/2017 12:30,43,6.587333202,86.51,-3.82,37.56,843.9397
1/2/2017 12:45,45.07233429,6.655666828,86.15,-3.46,36.78,843.891
1/2/2017 13:00,40.83466721,6.48633337,87.1,-3.07,35.23,843.7916
1/2/2017 13:15,32.6570015,5.990666866,88.57,-2.82,34.62,843.7448
1/2/2017 13:30,20.68966675,5.246666431,90.44,-2.7,34.45,843.6131
1/2/2017 13:45,15.12433338,4.769999981,92.07,-2.68,34.6,843.4917
1/2/2017 14:00,22.45166588,5.359333515,93.45,-2.75,34.95,843.4223
1/2/2017 14:15,27.83433342,5.710666656,94.26,-2.85,35.35,843.4362
1/2/2017 14:30,41.20666504,6.532000065,94.11,-2.96,35.58,843.4593
1/2/2017 14:45,33.36633301,6.076333523,93.49,-3.03,35.69,843.4033
1/2/2017 15:00,33.13633347,6.096000195,93.04,-3.12,35.89,843.3209
1/2/2017 15:15,27.03233337,5.737333298,92.12,-3.28,36.89,843.2281
1/2/2017 15:30,29.52933311,5.896999836,90.69,-3.36,36.83,843.1731
1/2/2017 15:45,31.87666702,6.031333447,89.61,-3.5,36.86,843.1024
1/2/2017 16:00,31.76933289,6.013000011,89.1,-3.69,36.8,843.1457
1/2/2017 16:15,30.35933304,5.936333179,88.3,-3.9,36.77,843.0725
1/2/2017 16:30,27.54100037,5.743666649,87.49,-4.12,36.65,843.0748
1/2/2017 16:45,32.58633423,6.068666458,86.98,-4.36,36.1,843.0383
1/2/2017 17:00,37.6866684,6.324333191,86.07,-4.65,36.14,842.9791
1/2/2017 17:15,36.45533371,6.246666431,85.04,-4.93,36.49,842.9342
1/2/2017 17:30,30.27899933,5.891333103,84.09,-5.2,37.06,842.9828
1/2/2017 17:45,28.8239994,5.804666519,83.28,-5.47,37.68,843.1459
1/2/2017 18:00,32.92733383,6.059000015,82.73,-5.82,38.25,843.2677
1/2/2017 18:15,36.55133438,6.24333334,82.5,-5.95,38.33,843.3265
1/2/2017 18:30,40.41899872,6.462666512,82.38,-5.96,38.26,843.3517
1/2/2017 18:45,37.99300003,6.316999912,82.4,-5.99,38.16,843.3584
1/2/2017 19:00,27.13599968,5.672999859,82.67,-6.04,38,843.3722
1/2/2017 19:15,20.13733292,5.148666859,83.04,-6.13,37.8,843.3904
1/2/2017 19:30,23.92766762,5.444666862,83.49,-6.2,37.43,843.4457
1/2/2017 19:45,33.86033249,6.051666737,83.75,-6.26,36.92,843.4959
1/2/2017 20:00,43.54833221,6.765333176,83.74,-6.31,36.34,843.5283
1/2/2017 20:15,62.59566498,7.416999817,83.65,-6.34,35.67,843.4948
1/2/2017 20:30,72.3603363,7.996666431,83.33,-6.41,35.13,843.4327
1/2/2017 20:45,73.98699951,7.836999893,82.82,-6.57,34.96,843.4114
1/2/2017 21:00,62.48433304,7.414999962,81.99,-6.92,35.35,843.3888
1/2/2017 21:15,58.05166626,7.246666431,80.98,-7.52,36.49,843.4041
1/2/2017 21:30,57.33300018,7.223666668,79.52,-7.7,36.5,843.408
1/2/2017 21:45,64.84033203,7.484000206,77.4,-7.75,36.17,843.4279
1/2/2017 22:00,67.00133514,7.578999996,75.21,-7.79,35.77,843.3748
1/2/2017 22:15,63.59600067,7.416333199,73.49,-7.81,35.34,843.3229
1/2/2017 22:30,59.38800049,7.289666653,72.68,-7.81,34.9,843.2579
1/2/2017 22:45,52.63566589,6.995666504,72.56,-7.8,34.48,843.1995
1/2/2017 23:00,48.66633224,6.782666683,72.61,-7.79,34.17,843.2038
1/2/2017 23:15,41.34133148,6.459666729,72.45,-7.8,33.95,843.198
1/2/2017 23:30,56.91133499,7.184666634,72.51,-7.82,33.78,843.1547
1/2/2017 23:45,78.84833527,7.96999979,73.05,-7.85,33.65,843.0074
1/3/2017 0:00,88.1309967,8.353333473,73.11,-7.9,33.56,842.8636
1/3/2017 0:15,82.99233246,8.147333145,101.63,-3.43,40.29,776.9571
1/3/2017 0:30,79.39399719,8.024000168,101.92,-3.44,40.91,776.9587
1/3/2017 0:45,82.94799805,8.138999939,102.2,-3.43,41.44,776.9517
1/3/2017 1:00,79.46199799,7.993666649,102.47,-3.42,41.89,776.9499
1/3/2017 1:15,71.9553299,7.724666595,102.75,-3.39,42.28,776.9434
1/3/2017 1:30,58.56666565,7.234333515,103.01,-3.37,42.61,776.9423
1/3/2017 1:45,51.11166763,6.933666706,103.25,-3.34,42.88,776.9312
1/3/2017 2:00,50.11966705,6.914000034,103.45,-3.32,43.08,776.9255
1/3/2017 2:15,42.56299973,6.517000198,103.61,-3.3,43.25,776.9092
1/3/2017 2:30,42.49166489,6.539000034,103.75,-3.29,43.38,776.8164
1/3/2017 2:45,42.75500107,6.544333458,103.85,-3.29,43.5,776.7641
1/3/2017 3:00,44.32933426,6.620333195,103.88,-3.31,43.6,776.7399
1/3/2017 3:15,45.87166595,6.677666664,103.83,-3.34,43.7,776.7002
1/3/2017 3:30,42.2179985,6.413333416,103.71,-3.4,43.84,776.6541
1/3/2017 3:45,38.77733231,6.31099987,103.52,-3.48,44.03,776.6192
1/3/2017 4:00,31.44333267,5.880666733,103.25,-3.57,44.29,776.5984
1/3/2017 4:15,29.0613327,5.761666775,102.95,-3.68,44.6,776.5514
1/3/2017 4:30,24.58799934,5.518666744,102.65,-3.79,44.95,776.5242
1/3/2017 4:45,21.96233368,5.333000183,102.4,-3.92,45.34,776.5018
1/3/2017 5:00,19.60666656,5.187666893,102.18,-4.04,45.73,776.4874
1/3/2017 5:15,19.40366745,5.131000042,102.06,-4.18,46.15,776.4657
1/3/2017 5:30,18.50866699,5.111666679,101.99,-4.3,46.54,776.4544
1/3/2017 5:45,16.57133293,4.965666771,102.01,-4.42,46.89,776.4386
1/3/2017 6:00,12.85766697,4.633333206,102.04,-4.52,47.21,776.4198
1/3/2017 6:15,9.64533329,4.28000021,102.12,-4.62,47.53,776.3946
1/3/2017 6:30,14.11566639,4.445333481,102.3,-4.72,47.88,776.3793
1/3/2017 6:45,52.58733368,6.099666595,102.55,-4.82,48.26,776.3584
1/3/2017 7:00,87.44499969,7.992666721,102.85,-4.92,48.63,776.3414
1/3/2017 7:15,119.4810028,9.247666359,103.09,-5.01,49,776.3202
1/3/2017 7:30,105.9586639,8.826999664,103.19,-5.11,49.41,776.309
1/3/2017 7:45,87.31199646,8.225999832,103.22,-5.22,49.84,776.2927
1/3/2017 8:00,88.83166504,8.23900032,103.22,-5.33,50.29,776.2872
1/3/2017 8:15,66.45999908,7.390333176,103.15,-5.42,50.67,776.2754
1/3/2017 8:30,49.97333145,6.670333385,102.89,-5.49,50.95,776.3743
1/3/2017 8:45,49.57033157,6.585999966,102.48,-5.54,51.12,776.41
1/3/2017 9:00,46.67233276,6.313666821,102.07,-5.58,51.22,776.3812
1/3/2017 9:15,37.12599945,5.742333412,101.83,-5.63,51.35,776.3942
1/3/2017 9:30,37.65200043,5.751333237,101.57,-5.64,51.32,776.4207
1/3/2017 9:45,42.01466751,6.034999847,101.32,-5.53,50.77,776.4104
1/3/2017 10:00,34.5296669,5.691333294,101.12,-5.35,49.89,776.3962
1/3/2017 10:15,30.46433258,5.558000088,100.98,-5.11,48.67,776.3912
1/3/2017 10:30,24.83833313,5.180666447,100.67,-4.86,47.28,776.3791
1/3/2017 10:45,21.89033318,5.323666573,100.35,-4.63,45.95,776.3514
1/3/2017 11:00,21.3093338,5.306000233,100.12,-4.38,44.51,776.3355
1/3/2017 11:15,35.80066681,6.224333286,99.81,-4.12,42.96,776.3273
1/3/2017 11:30,25.23933411,5.566666603,99.47,-3.87,41.35,776.3166
1/3/2017 11:45,18.4406662,5.079333305,99.16,-3.63,39.76,776.3009
1/3/2017 12:00,13.76966667,4.511333466,98.82,-3.42,38.3,776.2981
1/3/2017 12:15,23.89966583,5.434666634,98.43,-3.24,36.99,776.297
1/3/2017 12:30,22.75766754,5.397666454,98.02,-3.09,35.84,776.2887
1/3/2017 12:45,13.18133354,4.584000111,97.62,-2.95,34.76,776.2834
1/3/2017 13:00,16.98933411,4.855333328,97.25,-2.83,33.76,776.2812
1/3/2017 13:15,15.41466713,4.813333511,96.91,-2.74,32.88,776.2716
1/3/2017 13:30,20.36833382,5.272666454,96.69,-2.7,32.28,776.263
1/3/2017 13:45,28.36733246,5.833000183,96.49,-2.63,31.9,776.2592
1/3/2017 14:00,22.34033394,5.401000023,96.22,-2.57,31.92,776.2612
1/3/2017 14:15,28.39466667,5.810666561,95.99,-2.56,32.38,776.2655
1/3/2017 14:30,29.48466682,5.866666794,96.03,-2.61,33.03,776.3382
1/3/2017 14:45,26.0890007,5.644333363,96.15,-2.71,33.69,776.388
1/3/2017 15:00,28.03700066,5.719666481,96.6,-2.87,34.17,776.4391
1/3/2017 15:15,31.95466614,6.05700016,97.33,-3.11,34.55,776.524
1/3/2017 15:30,31.25399971,6,98.48,-3.47,35.28,776.615
1/3/2017 15:45,40.14633179,6.512666702,99.92,-4,36.68,776.6844
1/3/2017 16:00,40.03466797,6.507666588,101.29,-4.78,38.9,776.7459
1/3/2017 16:15,32.31833267,6.059333324,102.42,-5.24,40.09,776.8159
1/3/2017 16:30,36.5316658,6.295333385,103.23,-5.66,40.97,776.8853
1/3/2017 16:45,39.89566803,6.484333515,103.8,-6.06,41.63,776.9295
1/3/2017 17:00,54.73766708,7.136000156,104.14,-6.43,42.06,776.9738
1/3/2017 17:15,66.70400238,7.563000202,104.34,-6.77,42.3,777.0012
1/3/2017 17:30,73.79066467,7.839000225,104.21,-7.08,42.36,777.0227
1/3/2017 17:45,70.55799866,7.735333443,103.79,-7.29,42.02,777.0272
1/3/2017 18:00,63.38100052,7.426333427,103.06,-7.36,41.08,777.0437
1/3/2017 18:15,65.63433075,7.5,102.25,-7.38,39.85,777.0502
1/3/2017 18:30,81.55133057,8.116999626,101.52,-7.39,38.56,777.0551
1/3/2017 18:45,89.80867004,8.67266655,100.8,-7.41,37.29,777.0543
1/3/2017 19:00,117.8953323,9.265333176,100.13,-7.46,36.25,777.0609
1/3/2017 19:15,119.3693314,9.578000069,99.69,-7.47,35.29,777.0642
1/3/2017 19:30,153.4116669,10.28966713,99.51,-7.47,34.5,777.0707
1/3/2017 19:45,162.2189941,10.58066654,99.49,-7.47,33.75,777.0733
1/3/2017 20:00,166.6860046,10.7086668,99.54,-7.49,33.14,777.0784
1/3/2017 20:15,172.7093353,10.94333363,99.65,-7.54,32.65,777.0791
1/3/2017 20:30,170.4353333,10.8326664,99.61,-7.6,32.28,777.0734
1/3/2017 20:45,161.3639984,10.57766628,99.59,-7.69,32.04,777.0685
1/3/2017 21:00,149.8536682,10.23233318,99.49,-7.8,32,777.0583
1/3/2017 21:15,127.5453339,9.549333572,99.47,-7.92,32.06,777.0261
1/3/2017 21:30,100.8796692,8.743666649,99.58,-8.04,32.29,777.0091
1/3/2017 21:45,98.6103363,8.660666466,99.67,-8.18,32.65,777.003
1/3/2017 22:00,97.49933624,8.675999641,99.63,-8.35,33.16,777.0096
1/3/2017 22:15,100.6776657,8.717000008,99.72,-8.48,33.64,777.0016
1/3/2017 22:30,87.29199982,8.201999664,99.82,-8.56,34.05,776.9936
1/3/2017 22:45,63.96166611,7.334000111,99.6,-8.68,34.62,776.9756
1/3/2017 23:00,60.25400162,7.224666595,99.47,-8.51,34.44,776.9563
1/3/2017 23:15,60.51533508,7.358666897,99.68,-8.34,34.25,776.932
1/3/2017 23:30,62.02166748,7.434666634,100.19,-8.32,34.43,776.9192
1/3/2017 23:45,51.45233154,6.943999767,100.76,-8.29,34.57,776.9089
1/4/2017 0:00,40.52600098,6.515999794,101.04,-8.26,34.7,776.9038
1/4/2017 0:15,42.57766724,6.592999935,96.56,-8.64,37.29,776.5891
1/4/2017 0:30,33.86433411,6.121666431,96.43,-8.74,37.76,776.5758
1/4/2017 0:45,28.24633408,5.791666508,96.23,-8.83,38.24,776.5614
1/4/2017 1:00,15.25633335,4.801333427,96.03,-8.92,38.7,776.5529
1/4/2017 1:15,7.876333237,4.056333542,95.94,-9.01,39.18,776.5434
1/4/2017 1:30,4.803666592,3.621333361,96.08,-9.1,39.65,776.5425
1/4/2017 1:45,3.110666752,3.365666628,96.48,-9.18,40.12,776.5373
1/4/2017 2:00,3.937666655,3.509333372,96.88,-9.25,40.59,776.5323
1/4/2017 2:15,3.270666599,3.400666714,97.24,-9.31,41.06,776.523
1/4/2017 2:30,1.490333319,3.124000072,97.85,-9.38,41.54,776.492
1/4/2017 2:45,3.207999945,3.364333391,98.5,-9.47,42.04,776.4633
1/4/2017 3:00,2,3.208333254,99.06,-9.55,42.52,776.4795
1/4/2017 3:15,0.23633334,2.573333263,99.29,-9.59,42.89,776.4723
1/4/2017 3:30,0.043000001,2.132666588,99.35,-9.64,43.22,776.4602
1/4/2017 3:45,0.004333333,2.29766655,99.45,-9.68,43.56,776.4452
1/4/2017 4:00,0.250666678,2.106666565,99.62,-9.74,43.96,776.432
1/4/2017 4:15,0,1.972666621,99.91,-9.89,44.67,776.407
1/4/2017 4:30,0,1.878999949,100.2,-9.96,45.13,776.3819
1/4/2017 4:45,0,1.952999949,100.52,-9.99,45.48,776.3638
1/4/2017 5:00,0,2.015666723,101.01,-10.04,45.84,776.3488
1/4/2017 5:15,0,2.177999973,101.66,-10.06,46.12,776.3268
1/4/2017 5:30,0,2.201999903,102.4,-10.08,46.36,776.3093
1/4/2017 5:45,0,1.584333301,103.19,-10.1,46.58,776.2864
1/4/2017 6:00,0,1.469333291,103.9,-10.11,46.73,776.2673
1/4/2017 6:15,0,1.610333323,104.62,-10.12,46.9,776.2418
1/4/2017 6:30,0,1.730000019,105.21,-10.16,47.12,776.2248
1/4/2017 6:45,0,1.445000052,105.71,-10.2,47.36,776.2038
1/4/2017 7:00,0,1.568333387,105.82,-10.25,47.6,776.1923
1/4/2017 7:15,0,2.015666723,105.06,-10.33,47.92,776.1871
1/4/2017 7:30,0,1.542333364,103.02,-10.42,48.32,776.1911
1/4/2017 7:45,0,1.577333331,100.11,-10.54,48.83,776.1945
1/4/2017 8:00,0,2.134333372,97.58,-10.68,49.52,776.2019
1/4/2017 8:15,0.257666677,2.782999992,96.3,-10.88,50.45,776.2119
1/4/2017 8:30,1.081666708,3.470999956,96.17,-11.14,51.64,776.3602
1/4/2017 8:45,1.858333349,3.376333237,97.05,-11.48,53.16,776.4274
1/4/2017 9:00,2.502666712,3.429666758,98.07,-11.85,54.87,776.4432
1/4/2017 9:15,3.928999901,3.555333376,98.99,-12.15,56.27,776.4812
1/4/2017 9:30,4.836666584,3.632999897,99.75,-11.92,55.31,776.5403
1/4/2017 9:45,5.869333267,3.805000067,100.08,-11.39,53.06,776.5609
1/4/2017 10:00,9.035333633,4.257999897,99.52,-10.75,50.47,776.5606
1/4/2017 10:15,11.11900043,4.507333279,98.31,-10.08,47.9,776.578
1/4/2017 10:30,15.52933311,4.883666515,97.14,-9.33,45.19,776.5712
1/4/2017 10:45,19.81433296,5.265333176,96.46,-8.87,43.65,776.5372
1/4/2017 11:00,21.22900009,5.448333263,96.28,-8.68,43.07,776.5038
1/4/2017 11:15,21.57533264,5.458666801,96.1,-8.28,41.8,776.4761
1/4/2017 11:30,13.42500019,4.723333359,95.9,-7.83,40.42,776.4356
1/4/2017 11:45,11.39733315,4.514999866,95.8,-7.57,39.67,776.3938
1/4/2017 12:00,10.96833324,4.501333237,95.72,-7.36,39.06,776.3665
1/4/2017 12:15,14.57900047,4.830999851,95.99,-7.12,38.37,776.3374
1/4/2017 12:30,16.81533241,5.020666599,96.72,-6.85,37.63,776.3094
1/4/2017 12:45,21.72200012,5.423999786,97.6,-6.54,36.76,776.293
1/4/2017 13:00,21.97333336,5.404333115,98.14,-6.24,35.94,776.288
1/4/2017 13:15,24.14166641,5.606999874,98.26,-6.01,35.32,776.2883
1/4/2017 13:30,27.39599991,5.858333111,98.36,-5.88,34.95,776.2923
1/4/2017 13:45,30.78566742,6.011666775,98.61,-5.69,34.45,776.2935
1/4/2017 14:00,36.05666733,6.345333099,98.85,-5.45,33.81,776.2881
1/4/2017 14:15,39.7266655,6.541333199,99.01,-5.24,33.29,776.2836
